000000013FFEF1C0,76,-19.888,2.60633,-68.3833,31.6167
000000013FFEF1C0,77,-18.2052,1.68278,-68.3833,31.6167
000000013FFEF1C0,78,-23.9123,-5.70714,-68.3833,31.6167
000000013FFEF1C0,79,-32.0152,-8.10289,-68.3833,31.6167
000000013FFEF1C0,80,-32.0119,0.00334167,-68.3833,31.6167
000000013FFEF1C0,81,-38.038,-6.02615,-68.3833,31.6167
000000013FFEF1C0,82,-41.1428,-3.10478,-68.3833,31.6167
000000013FFEF1C0,83,-39.472,1.67078,-68.3833,31.6167
000000013FFEF1C0,84,-29.7709,9.70107,-68.3833,31.6167
000000013FFEF1C0,85,-21.0636,8.70736,-68.3833,31.6167
000000013FFEF1C0,86,-31.6069,-10.5433,-68.3833,31.6167
000000013FFEF1C0,87,-31.2183,0.388626,-68.3833,31.6167
000000013FFEF1C0,88,-50.3409,-19.1226,-68.3833,31.6167
000000013FFEF1C0,89,-55.4335,-5.09258,-68.3833,31.6167
000000013FFEF1C0,90,-44.5763,10.8572,-68.3833,31.6167
000000013FFEF1C0,91,-26.2759,18.3004,-68.3833,31.6167
000000013FFEF1C0,92,-4.28137,21.9945,-68.3833,31.6167
000000013FFEF1C0,93,-15.7048,-11.4234,-68.3833,31.6167
000000013FFEF1C0,94,-37.6448,-21.94,-68.3833,31.6167
000000013FFEF1C0,95,-44.36,-6.71519,-68.3833,31.6167
000000013FFEF1C0,96,-51.8713,-7.51135,-68.3833,31.6167
000000013FFEF1C0,97,-50.5283,1.34308,-68.3833,31.6167
000000013FFEF1C0,98,-43.725,6.80328,-68.3833,31.6167
000000013FFEF1C0,99,-34.4968,9.22815,-68.3833,31.6167
000000013FFEF1C0,100,-30.3537,4.14312,-68.3833,31.6167
000000013FFEF1C0,101,-26.3956,3.95808,-68.3833,31.6167
000000013FFEF1C0,102,-35.6341,-9.23851,-68.3833,31.6167
000000013FFEF1C0,103,-33.2631,2.37099,-68.3833,31.6167
000000013FFEF1C0,104,-21.6078,11.6554,-68.3833,31.6167
000000013FFEF1C0,105,-29.784,-8.17625,-68.3833,31.6167
000000013FFEF1C0,106,-22.1772,7.60687,-68.3833,31.6167
000000013FFEF1C0,107,-24.1414,-1.96418,-68.3833,31.6167
000000013FFEF1C0,108,-23.4319,0.709499,-68.3833,31.6167
000000013FFEF1C0,109,-22.0904,1.34141,-68.3833,31.6167
000000013FFEF1C0,110,-14.2228,7.86761,-68.3833,31.6167
000000013FFEF1C0,111,-12.1287,2.09412,-68.3833,31.6167
000000013FFEF1C0,112,-20.5106,-8.38194,-68.3833,31.6167
000000013FFEF1C0,113,-37.1543,-16.6436,-68.3833,31.6167
000000013FFEF1C0,114,-38.0606,-0.906364,-68.3833,31.6167
000000013FFEF1C0,115,-25.4834,12.5772,-68.3833,31.6167
000000013FFEF1C0,116,-18.2437,7.23972,-68.3833,31.6167
000000013FFEF1C0,117,-5.88385,12.3598,-68.3833,31.6167
000000013FFEF1C0,118,-0.754768,5.12908,-68.3833,31.6167
000000013FFEF1C0,119,-7.34301,-6.58825,-68.3833,31.6167
000000013FFEF1C0,120,-8.39511,-1.0521,-68.3833,31.6167
000000013FFEF1C0,121,-3.3101,5.08502,-68.3833,31.6167
000000013FFEF1C0,122,-8.62329,-5.31319,-68.3833,31.6167
000000013FFEF1C0,123,-9.94854,-1.32525,-68.3833,31.6167
000000013FFEF1C0,124,-0.118805,9.82973,-68.3833,31.6167
000000013FFEF1C0,125,-3.85976,-3.74095,-68.3833,31.6167
000000013FFEF1C0,126,-18.8941,-15.0344,-68.3833,31.6167
000000013FFEF1C0,127,-33.0805,-14.1864,-68.3833,31.6167
000000013FFEF1C0,128,-34.3841,-1.30358,-68.3833,31.6167
000000013FFEF1C0,129,-31.7346,2.64951,-68.3833,31.6167
000000013FFEF1C0,130,-23.541,8.19354,-68.3833,31.6167
000000013FFEF1C0,131,-21.421,2.12004,-68.3833,31.6167
000000013FFEF1C0,132,-11.0379,10.3831,-68.3833,31.6167
000000013FFEF1C0,133,-16.5695,-5.53153,-68.3833,31.6167
000000013FFEF1C0,134,-44.7625,-28.193,-68.3833,31.6167
000000013FFEF1C0,135,-32.9393,11.8231,-68.3833,31.6167
000000013FFEF1C0,136,-26.5432,6.39618,-68.3833,31.6167
000000013FFEF1C0,137,-39.6207,-13.0776,-68.3833,31.6167
000000013FFEF1C0,138,-31.8382,7.78248,-68.3833,31.6167
000000013FFEF1C0,139,-3.57505,28.2632,-68.3833,31.6167
000000013FFEF1C0,140,-14.7444,-11.1694,-68.3833,31.6167
000000013FFEF1C0,141,-7.76379,6.98063,-68.3833,31.6167
000000013FFEF1C0,142,-15.1871,-7.42334,-68.3833,31.6167
000000013FFEF1C0,143,-25.3725,-10.1853,-68.3833,31.6167
000000013FFEF1C0,144,-19.773,5.59951,-68.3833,31.6167
000000013FFEF1C0,145,-12.7693,7.00371,-68.3833,31.6167
000000013FFEF1C0,146,-22.1834,-9.41418,-68.3833,31.6167
000000013FFEF1C0,147,-30.8707,-8.68725,-68.3833,31.6167
000000013FFEF1C0,148,-26.6358,4.23488,-68.3833,31.6167
000000013FFEF1C0,149,-24.1636,2.47222,-68.3833,31.6167
000000013FFEF1C0,150,-25.4829,-1.31926,-68.3833,31.6167
000000013FFEF1C0,151,-36.2328,-10.75,-68.3833,31.6167
000000013FFEF1C0,152,-21.211,15.0218,-68.3833,31.6167
000000013FFEF1C0,153,-30.5956,-9.38461,-68.3833,31.6167
000000013FFEF1C0,154,-35.225,-4.62941,-68.3833,31.6167
000000013FFEF1C0,155,-29.8459,5.37918,-68.3833,31.6167
000000013FFEF1C0,156,-16.1235,13.7224,-68.3833,31.6167
000000013FFEF1C0,157,-17.4314,-1.30791,-68.3833,31.6167
000000013FFEF1C0,158,-14.1386,3.29284,-68.3833,31.6167
000000013FFEF1C0,159,3.81253,17.9511,-68.3833,31.6167
000000013FFEF1C0,160,-30.4128,-34.2253,-68.3833,31.6167
000000013FFEF1C0,161,-34.7272,-4.31436,-68.3833,31.6167
000000013FFEF1C0,162,-39.402,-4.67485,-68.3833,31.6167
000000013FFEF1C0,163,-44.0965,-4.69453,-68.3833,31.6167
000000013FFEF1C0,164,-55.7672,-11.6707,-68.3833,31.6167
000000013FFEF1C0,165,-33.9694,21.7978,-68.3833,31.6167
000000013FFEF1C0,166,-29.1711,4.79828,-68.3833,31.6167
000000013FFEF1C0,167,-40.4205,-11.2494,-68.3833,31.6167
000000013FFEF1C0,168,-34.1922,6.22834,-68.3833,31.6167
000000013FFEF1C0,169,-39.1971,-5.00493,-68.3833,31.6167
000000013FFEF1C0,170,-42.0244,-2.8273,-68.3833,31.6167
000000013FFEF1C0,171,-32.0568,9.96761,-68.3833,31.6167
000000013FFEF1C0,172,-39.7106,-7.65377,-68.3833,31.6167
000000013FFEF1C0,173,-40.8602,-1.14958,-68.3833,31.6167
000000013FFEF1C0,174,-23.3872,17.473,-68.3833,31.6167
000000013FFEF1C0,175,-20.3714,3.01585,-68.3833,31.6167
000000013FFEF1C0,176,-20.5856,-0.214222,-68.3833,31.6167
000000013FFEF1C0,177,-8.52978,12.0558,-68.3833,31.6167
000000013FFEF1C0,178,-6.20433,2.32544,-68.3833,31.6167
000000013FFEF1C0,179,-16.5447,-10.3404,-68.3833,31.6167
000000013FFEF1C0,180,-21.0545,-4.50973,-68.3833,31.6167
000000013FFEF1C0,181,-5.42941,15.625,-68.3833,31.6167
