000000013FFEF1C0,0,91
000000013FFEF1C0,0,100
000000013FFEF1C0,0,80
000000013FFEF1C0,0,66
000000013FFEF1C0,0,60
000000013FFEF1C0,0,38
000000013FFEF1C0,0,50
000000013FFEF1C0,0,54
000000013FFEF1C0,0,67
000000013FFEF1C0,0,69
000000013FFEF1C0,0,61
000000013FFEF1C0,0,61
000000013FFEF1C0,0,51
000000013FFEF1C0,0,48
000000013FFEF1C0,0,53
000000013FFEF1C0,0,61
000000013FFEF1C0,0,61
000000013FFEF1C0,0,48
000000013FFEF1C0,0,47
000000013FFEF1C0,0,29
000000013FFEF1C0,0,29
000000013FFEF1C0,0,57
000000013FFEF1C0,0,63
000000013FFEF1C0,0,77
000000013FFEF1C0,0,87
000000013FFEF1C0,0,81
000000013FFEF1C0,0,70
000000013FFEF1C0,0,69
000000013FFEF1C0,0,69
000000013FFEF1C0,0,63
000000013FFEF1C0,0,63
000000013FFEF1C0,0,57
000000013FFEF1C0,0,56
000000013FFEF1C0,0,74
000000013FFEF1C0,0,69
000000013FFEF1C0,0,74
000000013FFEF1C0,0,66
000000013FFEF1C0,0,53
000000013FFEF1C0,0,70
000000013FFEF1C0,0,56
000000013FFEF1C0,0,64
000000013FFEF1C0,0,74
000000013FFEF1C0,0,69
000000013FFEF1C0,0,78
000000013FFEF1C0,0,66
000000013FFEF1C0,0,67
000000013FFEF1C0,0,54
000000013FFEF1C0,0,63
000000013FFEF1C0,0,77
000000013FFEF1C0,0,67
000000013FFEF1C0,0,78
000000013FFEF1C0,0,66
000000013FFEF1C0,0,53
000000013FFEF1C0,0,47
000000013FFEF1C0,0,41
000000013FFEF1C0,0,51
000000013FFEF1C0,0,56
000000013FFEF1C0,0,51
000000013FFEF1C0,0,48
000000013FFEF1C0,0,48
000000013FFEF1C0,0,56
000000013FFEF1C0,0,51
000000013FFEF1C0,0,53
000000013FFEF1C0,0,43
000000013FFEF1C0,0,43
000000013FFEF1C0,0,56
000000013FFEF1C0,0,53
000000013FFEF1C0,0,54
000000013FFEF1C0,0,54
000000013FFEF1C0,0,60
000000013FFEF1C0,0,78
000000013FFEF1C0,0,84
000000013FFEF1C0,0,94
000000013FFEF1C0,0,74
000000013FFEF1C0,0,51
000000013FFEF1C0,0,56
000000013FFEF1C0,0,41
000000013FFEF1C0,0,60
000000013FFEF1C0,0,67
000000013FFEF1C0,0,61
000000013FFEF1C0,0,60
000000013FFEF1C0,0,61
000000013FFEF1C0,0,63
000000013FFEF1C0,0,57
000000013FFEF1C0,0,54
000000013FFEF1C0,0,50
000000013FFEF1C0,0,53
000000013FFEF1C0,0,64
000000013FFEF1C0,0,63
000000013FFEF1C0,0,53
000000013FFEF1C0,0,53
000000013FFEF1C0,0,48
000000013FFEF1C0,0,54
000000013FFEF1C0,0,67
000000013FFEF1C0,0,57
000000013FFEF1C0,0,54
000000013FFEF1C0,0,60
000000013FFEF1C0,0,43
000000013FFEF1C0,0,54
000000013FFEF1C0,0,53
000000013FFEF1C0,0,40
000000013FFEF1C0,0,63
000000013FFEF1C0,0,57
000000013FFEF1C0,0,60
000000013FFEF1C0,0,67
000000013FFEF1C0,0,53
000000013FFEF1C0,0,54
000000013FFEF1C0,0,57
000000013FFEF1C0,0,67
000000013FFEF1C0,0,69
000000013FFEF1C0,0,69
000000013FFEF1C0,0,67
000000013FFEF1C0,0,57
000000013FFEF1C0,0,47
000000013FFEF1C0,0,43
000000013FFEF1C0,0,48
000000013FFEF1C0,0,40
000000013FFEF1C0,0,66
000000013FFEF1C0,0,66
000000013FFEF1C0,0,64
000000013FFEF1C0,0,74
000000013FFEF1C0,0,70
000000013FFEF1C0,0,67
000000013FFEF1C0,0,60
000000013FFEF1C0,0,54
000000013FFEF1C0,0,44
000000013FFEF1C0,0,48
000000013FFEF1C0,0,50
000000013FFEF1C0,0,63
000000013FFEF1C0,0,50
000000013FFEF1C0,0,51
000000013FFEF1C0,0,47
000000013FFEF1C0,0,35
000000013FFEF1C0,0,44
000000013FFEF1C0,0,44
000000013FFEF1C0,0,56
000000013FFEF1C0,0,70
000000013FFEF1C0,0,75
000000013FFEF1C0,0,77
000000013FFEF1C0,0,78
000000013FFEF1C0,0,75
000000013FFEF1C0,0,75
000000013FFEF1C0,0,80
000000013FFEF1C0,0,87
000000013FFEF1C0,0,84
000000013FFEF1C0,0,78
000000013FFEF1C0,0,70
000000013FFEF1C0,0,50
000000013FFEF1C0,0,40
000000013FFEF1C0,0,47
000000013FFEF1C0,0,38
000000013FFEF1C0,0,54
000000013FFEF1C0,0,50
000000013FFEF1C0,0,40
000000013FFEF1C0,0,48
000000013FFEF1C0,0,40
000000013FFEF1C0,0,53
000000013FFEF1C0,0,53
000000013FFEF1C0,0,70
000000013FFEF1C0,0,64
000000013FFEF1C0,0,54
000000013FFEF1C0,0,57
000000013FFEF1C0,0,38
000000013FFEF1C0,0,38
000000013FFEF1C0,0,50
000000013FFEF1C0,0,41
000000013FFEF1C0,0,43
000000013FFEF1C0,0,61
000000013FFEF1C0,0,54
000000013FFEF1C0,0,75
000000013FFEF1C0,0,74
000000013FFEF1C0,0,56
000000013FFEF1C0,0,51
000000013FFEF1C0,0,37
000000013FFEF1C0,0,37
000000013FFEF1C0,0,50
000000013FFEF1C0,0,47
000000013FFEF1C0,0,63
000000013FFEF1C0,0,56
000000013FFEF1C0,0,43
000000013FFEF1C0,0,53
000000013FFEF1C0,0,37
000000013FFEF1C0,0,41
000000013FFEF1C0,0,43
000000013FFEF1C0,0,29
000000013FFEF1C0,0,38
000000013FFEF1C0,0,41
000000013FFEF1C0,0,43
000000013FFEF1C0,0,54
000000013FFEF1C0,0,48
000000013FFEF1C0,0,35
000000013FFEF1C0,0,50
000000013FFEF1C0,0,44
000000013FFEF1C0,0,50
000000013FFEF1C0,0,54
000000013FFEF1C0,0,50
000000013FFEF1C0,0,56
000000013FFEF1C0,0,69
000000013FFEF1C0,0,74
000000013FFEF1C0,0,64
000000013FFEF1C0,0,66
000000013FFEF1C0,0,51
000000013FFEF1C0,0,66
000000013FFEF1C0,0,80
000000013FFEF1C0,0,66
000000013FFEF1C0,0,70
000000013FFEF1C0,0,63
000000013FFEF1C0,0,60
000000013FFEF1C0,0,67
000000013FFEF1C0,0,69
000000013FFEF1C0,0,66
000000013FFEF1C0,0,54
000000013FFEF1C0,0,63
000000013FFEF1C0,0,48
000000013FFEF1C0,0,37
000000013FFEF1C0,0,34
000000013FFEF1C0,0,16
000000013FFEF1C0,0,37
000000013FFEF1C0,0,54
000000013FFEF1C0,0,63
000000013FFEF1C0,0,77
000000013FFEF1C0,0,67
000000013FFEF1C0,0,47
000000013FFEF1C0,0,43
000000013FFEF1C0,0,44
000000013FFEF1C0,0,50
000000013FFEF1C0,0,67
000000013FFEF1C0,0,75
000000013FFEF1C0,0,60
000000013FFEF1C0,0,60
000000013FFEF1C0,0,37
