000000013FFEF1C0,210,43
000000013FFEF1C0,211,44
000000013FFEF1C0,212,40
000000013FFEF1C0,213,50
000000013FFEF1C0,214,40
000000013FFEF1C0,215,35
000000013FFEF1C0,216,34
000000013FFEF1C0,217,44
000000013FFEF1C0,218,61
000000013FFEF1C0,219,66
000000013FFEF1C0,220,66
000000013FFEF1C0,221,69
000000013FFEF1C0,222,70
000000013FFEF1C0,223,88
000000013FFEF1C0,224,100
000000013FFEF1C0,225,97
000000013FFEF1C0,226,93
000000013FFEF1C0,227,93
000000013FFEF1C0,228,70
000000013FFEF1C0,229,66
000000013FFEF1C0,230,54
000000013FFEF1C0,231,34
